,counts,words,translations
1151,11776,twelve,zwölf
1152,11775,allowed,erlaubt
1153,11770,forty,vierzig
1154,11762,spot,Punkt
1155,11748,gray,grau
1156,11737,pleasant,angenehm
1157,11730,loss,Verlust
1158,11728,david,david
1159,11720,mission,auftrag
1160,11714,opposite,gegenüber
1161,11689,seek,suchen
1162,11687,marked,markiert
1163,11687,creature,Geschöpf
1164,11679,higher,höher
1165,11674,broad,breit
1166,11663,repeated,wiederholt
1167,11641,worthy,würdig
1168,11632,native,einheimisch
1169,11627,www,www
1170,11613,path,Pfad
1171,11603,complete,vollständig
1172,11602,bread,Brot
1173,11592,lose,verlieren
1174,11587,growth,Wachstum
1175,11582,cases,Fälle
1176,11575,threw,warf
1177,11567,countries,Länder
1178,11559,forms,Formen
1179,11546,allow,ermöglichen
1180,11541,train,Zug
1181,11537,narrow,eng
1182,11527,ourselves,uns
1183,11516,warm,warm
1184,11494,blow,blasen
1185,11493,drawing,zeichnen
1186,11480,perfectly,perfekt
1187,11472,shore,ufer
1188,11465,believed,geglaubt
1189,11450,fallen,gefallen
1190,11442,wonderful,wunderbar
1191,11442,legal,legal
1192,11434,physical,physisch
1193,11427,share,Anteil
1194,11422,members,Mitglieder
1195,11420,nation,Nation
1196,11416,personal,persönlich
1197,11414,promise,versprechen
1198,11401,concerning,betreffend
1199,11396,aunt,tante
1200,11357,rain,regen
1201,11336,freely,frei
1202,11332,servants,diener
1203,11323,christ,christus
1204,11298,pleased,erfreut
1205,11292,honest,ehrlich
1206,11279,breast,brust
1207,11277,ocean,Ozean
1208,11273,crowd,Menge
1209,11265,glance,Blick
1210,11259,web,web
1211,11251,required,erforderlich
1212,11250,search,Suche
1213,11247,draw,zeichnen
1214,11240,attempt,versuchen
1215,11238,ring,Ring
1216,11225,difficulty,Schwierigkeit
1217,11217,matters,Angelegenheiten
1218,11216,honor,Ehre
1219,11209,proud,stolz
1220,11196,gentle,sanft
1221,11175,serve,dienen
1222,11169,devil,teuflisch
1223,11166,health,Gesundheit
1224,11165,dropped,fallen gelassen
1225,11161,serious,ernsthafte
1226,11155,snow,Schnee
1227,11150,offer,Angebot
1228,11149,weight,Gewicht
1229,11126,sick,krank
1230,11102,yours,Ihr
1231,11101,fancy,schick
1232,11089,sorry,Entschuldigung
1233,11086,directly,direkt
1234,11079,exactly,genau
1235,11075,removed,entfernt
1236,11070,ideas,Ideen
1237,11050,shoulder,Schulter
1238,11044,nay,nein
1239,11039,animal,Tier
1240,11035,volunteers,Freiwillige
1241,11033,reply,Antwort
1242,11026,sad,traurig
1243,11013,spite,Trotz
1244,11013,determined,entschlossen
1245,11010,grand,großartig
1246,11007,similar,ähnlich
1247,11005,curious,neugierig
1248,11003,didn,nicht
1249,11002,bottom,Boden
1250,10995,meeting,Treffen
1251,10995,flesh,fleisch
1252,10993,aid,Hilfe
1253,10979,contact,kontakt
1254,10973,pocket,Tasche
1255,10966,accepted,akzeptiert
1256,10964,palace,Palast
1257,10959,watched,beobachtet
1258,10945,movement,Bewegung
1259,10945,post,Post
1260,10937,rising,steigend
1261,10937,ne,ne
1262,10935,guard,Wache
1263,10935,fly,Fliege
1264,10926,spent,verbraucht
1265,10911,pglaf,pglaf
1266,10911,knowing,wissen
1267,10909,building,Gebäude
1268,10899,iii,iii
1269,10893,phrase,phrase
1270,10891,gives,gibt
1271,10885,du,du
1272,10882,situation,Lage
1273,10874,les,les
1274,10871,ones,die
1275,10857,holding,halten
1276,10856,declared,erklärt
1277,10853,conduct,Verhalten
1278,10845,stream,Strom
1279,10844,color,Farbe
1280,10842,coat,Mantel
1281,10833,heat,Wärme
1282,10817,comply,entsprechen
1283,10810,union,gewerkschaft
1284,10799,thick,dick
1285,10789,legs,Beine
1286,10757,fate,Schicksal
1287,10750,forgotten,vergessen
1288,10710,appears,erscheint
1289,10709,sides,Seiten
1290,10705,consider,betrachten
1291,10701,che,che
1292,10694,enemies,Feinde
1293,10686,particularly,besonders
1294,10683,judgment,Urteil
1295,10680,smiled,lächelte
1296,10678,foreign,fremd
1297,10672,i've,ich habe
1298,10669,collection,sammlung
1299,10662,possessed,besessen
1300,10660,address,adresse
1301,10657,rule,Regel
1302,10655,des,des
1303,10632,faces,Gesichter
1304,10603,streets,Straßen
1305,10602,nations,Nationen
1306,10593,pity,Mitleid
1307,10592,german,deutsch
1308,10574,valley,Tal
1309,10573,virtue,Tugend
1310,10563,animals,Tiere
1311,10561,zoöl,zoöl
1312,10557,branch,Zweigstelle
1313,10555,obtain,erhalten
1314,10539,shadow,Schatten
1315,10536,shoulders,Schultern
1316,10529,affairs,Angelegenheiten
1317,10524,hung,aufgehängt
1318,10517,grow,wachsen
1319,10514,british,britisch
1320,10494,prove,beweisen
1321,10491,chamber,kammer
1322,10490,nine,neun
1323,10483,spirits,geister
1324,10472,ir,ir
1325,10467,dare,wagen
1326,10461,male,männlich
1327,10453,type,Typ
1328,10448,noise,Lärm
1329,10409,fingers,Finger
1330,10402,council,Rat
1331,10400,nobody,niemand
1332,10388,thin,dünn
1333,10379,listen,hören
1334,10370,ships,Schiffe
1335,10363,plan,Plan
1336,10360,shame,schämen
1337,10356,taste,schmecken
1338,10354,kingdom,königreich
1339,10347,tall,groß
1340,10313,wisdom,weisheit
1341,10309,pieces,Stücke
1342,10293,priest,Priester
1343,10292,clearly,eindeutig
1344,10291,confidence,Vertrauen
1345,10282,caused,verursacht
1346,10271,liberty,freiheit
1347,10265,mad,verrückt
1348,10254,author,Autor
1349,10246,stars,Sterne
1350,10236,hearts,Herzen
1351,10233,powers,Kräfte
1352,10218,library,Bibliothek
1353,10217,area,Bereich
1354,10214,oil,Öl
1355,10206,talked,gesprochen
1356,10190,measure,Maßnahme
1357,10164,ordinary,normal
1358,10159,additional,zusätzlich
1359,10154,alive,lebendig
1360,10152,questions,Fragen
1361,10138,mercy,Barmherzigkeit
1362,10135,waited,gewartet
1363,10130,thine,deine
1364,10093,pointed,spitz
1365,10089,pure,rein
1366,10082,beat,schlagen
1367,10079,princess,Fürstin
1368,10076,religious,religiös
1369,10073,grown,gewachsen
1370,10072,se,se
1371,10059,otherwise,sonst
1372,10050,angry,wütend
1373,10046,title,Titel
1374,10043,walking,Laufen
1375,10037,mass,Masse
1376,10035,minister,Minister
1377,10032,sought,gesucht
1378,10022,difference,Unterschied
1379,10019,inside,innen
1380,10007,smoke,Rauch
1381,10002,progress,Fortschritt
1382,10002,twice,zweimal
1383,9992,ay,ay
1384,9989,advantage,Vorteil
1385,9987,he's,Er ist
1386,9983,kings,Könige
1387,9974,there's,da ist
1388,9973,stage,Bühne
1389,9970,numerous,zahlreich
1390,9964,vast,riesig
1391,9962,station,Bahnhof
1392,9952,sufficient,ausreichend
1393,9949,process,Prozess
1394,9945,current,aktuell
1395,9943,sing,singen
1396,9941,prison,Gefängnis
1397,9931,double,doppelt
1398,9929,man's,man's
1399,9929,brave,tapfer
1400,9925,weak,schwach
1401,9921,finished,fertig
1402,9921,square,Quadrat
1403,9917,edge,Rand
1404,9917,carriage,Wagen
1405,9914,teeth,Zähne
1406,9903,proved,geprüft
1407,9898,empty,leer
1408,9892,produce,produzieren
1409,9876,sentence,Satz
1410,9855,lake,See
1411,9851,mistress,Herrin
1412,9842,comfort,Komfort
1413,9842,size,Größe
1414,9836,agreed,vereinbart
1415,9835,bell,Glocke
1416,9832,expect,erwarten
1417,9826,active,aktiv
1418,9823,growing,wachsend
1419,9818,charles,charles
1420,9818,castle,burg
1421,9818,divine,göttlich
1422,9812,forced,gezwungen
1423,9794,loud,laut
1424,9794,posted,gepostet
1425,9789,decided,beschlossen
1426,9774,officer,Offizier
1427,9770,islands,Inseln
1428,9763,crown,Krone
1429,9754,upper,obere
1430,9751,july,juli
1431,9745,bent,gebogen
1432,9737,hearing,hören
1433,9737,dollars,dollar
1434,9732,fruit,Obst
1435,9711,direct,direkt
1436,9710,obtained,erhalten
1437,9698,method,methode
1438,9691,brain,Gehirn
1439,9680,remembered,erinnerte
1440,9679,motion,Bewegung
1441,9675,bold,fett
1442,9671,engaged,engagiert
1443,9670,prevent,verhindern
1444,9665,conditions,Bedingungen
1445,9659,coast,Küste
1446,9631,feelings,Gefühle
1447,9630,excellent,ausgezeichnet
1448,9616,civil,zivil
1449,9615,fashion,Mode
1450,9614,opening,Eröffnung
1451,9613,extent,Umfang
1452,9605,professor,Professor
1453,9602,ere,er
1454,9601,education,Bildung
1455,9592,weather,Wetter
1456,9592,evidence,Beweise
1457,9581,midst,inmitten
1458,9580,orders,Aufträge
1459,9570,empire,Reich
1460,9566,established,gegründet
1461,9561,speed,Geschwindigkeit
1462,9551,practice,Praxis
1463,9545,sorrow,kummer
1464,9540,skin,Haut
1465,9535,shown,gezeigt
1466,9526,played,gespielt
1467,9520,described,beschrieben
1468,9517,choose,wählen
1469,9517,explanation,Erklärung
1470,9515,unknown,unbekannt
1471,9507,cities,Städte
1472,9506,instance,Instanz
1473,9504,explained,erklärt
1474,9499,quarter,Quartal
1475,9494,paul,paul
1476,9487,occupied,besetzt
1477,9479,thrown,geworfen
1478,9478,throughout,durchgehend
1479,9466,surprised,überrascht
1480,9465,touched,berührt
1481,9461,waters,Wasser
1482,9458,dressed,bekleidet
1483,9449,milton,milton
1484,9448,bill,rechnung
1485,9429,shape,form
1486,9415,dust,staub
1487,9413,anxious,ängstlich
1488,9412,welcome,willkommen
1489,9409,hills,hügel
1490,9380,replacement,Ersatz
1491,9376,distant,entfernt
1492,9374,police,Polizei
1493,9372,won't,will nicht
1494,9371,drive,fahren
1495,9356,created,erstellt
1496,9352,interesting,interessant
1497,9350,destroy,zerstören
1498,9345,moving,bewegen
1499,9337,er,er
1500,9329,guess,erraten
1501,9328,delight,Freude
1502,9328,obliged,verpflichtet
1503,9325,settled,niedergelassen
1504,9313,forces,Kräfte
1505,9311,officers,offiziere
1506,9303,james,james
1507,9300,maid,Dienstmädchen
1508,9298,nose,Nase
1509,9296,slow,langsam
1510,9295,gathered,versammelt
1511,9281,moral,moral
1512,9270,carefully,sorgfältig
1513,9268,windows,Fenster
1514,9267,distributed,verteilt
1515,9267,loose,lose
1516,9266,companion,Begleiter
1517,9263,flight,Flug
1518,9241,claim,anspruch
1519,9238,michael,michael
1520,9236,blind,blind
1521,9232,international,international
1522,9225,richard,richard
1523,9225,greek,griechisch
1524,9222,worked,gearbeitet
1525,9222,greatly,sehr
1526,9221,material,material
1527,9219,rode,ritt
1528,9215,salt,Salz
1529,9206,applied,angewandt
1530,9191,points,Punkte
1531,9189,telling,erzählen
1532,9181,soldier,Soldat
1533,9179,stones,Steine
1534,9177,throw,werfen
1535,9175,terror,Terror
1536,9167,western,westlich
1537,9156,wealth,Reichtum
1538,9151,tired,müde
1539,9143,peculiar,eigenartig
1540,9142,vessel,Gefäß
1541,9126,habit,Gewohnheit
1542,9118,parties,Parteien
1543,9111,term,Begriff
1544,9109,bodies,Körper
1545,9098,si,si
1546,9095,car,Auto
1547,9094,compliance,Einhaltung
1548,9084,lifted,geliftet
1549,9076,results,ergebnisse
1550,9058,evidently,Offenbar
1551,9054,finding,finden
1552,9049,express,ausdrücklich
1553,9049,intended,beabsichtigt
1554,9047,hurt,verletzen
1555,9044,crime,Verbrechen
1556,9040,altogether,insgesamt
1557,9036,whispered,flüsterte
1558,9033,weeks,Wochen
1559,9019,slight,leicht
1560,9016,remarked,bemerkt
1561,9013,promised,versprochen
1562,9005,mentioned,erwähnt
1563,8953,importance,Bedeutung
1564,8940,everybody,alle
1565,8940,burst,geplatzt
1566,8931,price,Preis
1567,8925,immediate,sofort
1568,8920,principal,Auftraggeber
1569,8918,powerful,mächtig
1570,8906,plant,Anlage
1571,8898,events,Ereignisse
1572,8898,bridge,Brücke
1573,8894,quietly,leise
1574,8892,you're,du bist
1575,8876,accept,akzeptieren
1576,8876,swift,flink
1577,8874,highest,höchste
1578,8867,based,basiert
1579,8866,truly,wirklich
1580,8816,tea,Tee
1581,8812,included,enthalten
1582,8798,report,Bericht
1583,8797,capable,fähig
1584,8784,putting,setzen
1585,8781,served,serviert
1586,8774,taught,unterrichtet
1587,8770,doors,Türen
1588,8770,bearing,Lager
1589,8767,pounds,Pfund
1590,8765,computer,Computer
1591,8760,woods,holz
1592,8755,oe,oe
1593,8748,member,Mitglied
1594,8744,wore,verschlissen
1595,8743,bore,bohren
1596,8736,catch,fangen
1597,8735,bare,blank
1598,8731,temple,Bügel
1599,8729,strike,schlagen
1600,8729,grief,Kummer
1601,8727,pair,Paar
1602,8727,majesty,Majestät
1603,8726,approach,nähern sich
1604,8726,watching,beobachten
1605,8724,attack,angreifen
1606,8721,naturally,natürlich
1607,8718,praise,loben
1608,8706,papers,Papiere
1609,8691,di,di
1610,8687,file,datei
1611,8686,production,produktion
1612,8685,damages,schäden
1613,8681,dangerous,gefährlich
1614,8676,imagine,vorstellen
1615,8671,listened,zugehört
1616,8671,daily,täglich
1617,8663,regarded,betrachtet
1618,8659,http,http
1619,8648,leading,führend
1620,8646,ly,ly
1621,8631,cattle,Vieh
1622,8628,facts,Fakten
1623,8619,troops,Truppen
1624,8615,site,Website
1625,8608,anne,anne
1626,8608,containing,mit
1627,8607,etext,etext
1628,8601,freedom,freiheit
1629,8597,distinguished,ausgezeichnet
1630,8596,cap,mütze
1631,8595,located,befindet
1632,8589,ride,Fahrt
1633,8584,ordered,bestellt
1634,8581,article,Artikel
1635,8577,huge,riesig
1636,8568,rough,rau
1637,8554,storm,Sturm
1638,8549,breakfast,Frühstück
1639,8541,clock,Uhr
1640,8535,major,große
1641,8526,goods,Waren
1642,8525,satisfied,zufrieden
1643,8516,circle,Kreis
1644,8515,advanced,erweiterte
1645,8513,content,Inhalt
1646,8507,iv,iv
1647,8501,saved,gespeichert
1648,8498,flower,Blume
1649,8491,laughing,lachend
1650,8487,presented,präsentiert
1651,8486,portion,Portion
1652,8486,formerly,früher
1653,8484,amount,Menge
1654,8483,level,Ebene
1655,8474,bow,Bogen
1656,8473,remarkable,bemerkenswert
1657,8466,june,juni
1658,8459,famous,berühmt
1659,8448,noticed,bemerkt
1660,8448,angel,engel
1661,8438,clean,sauber
1662,8434,jack,jack
1663,8432,failed,gescheitert
1664,8431,contrary,gegensätzlich
1665,8424,cruel,grausam
1666,8409,happen,geschehen
1667,8405,request,Anfrage
1668,8404,nice,nett
1669,8397,star,Stern
1670,8395,handsome,hübsch
1671,8394,lest,am wenigsten
1672,8389,sacred,heilig
1673,8388,explain,erklären
1674,8381,seized,beschlagnahmt
1675,8377,popular,beliebt
1676,8372,burning,brennend
1677,8371,buy,kaufen
1678,8368,falling,fallen
1679,8365,wings,flügel
1680,8358,meat,Fleisch
1681,8355,driven,getrieben
1682,8352,flat,flach
1683,8348,tale,märchen
1684,8330,services,Dienstleistungen
1685,8324,hell,Hölle
1686,8312,secure,sicher
1687,8300,tender,Angebot
1688,8299,intellectual,intellektuell
1689,8291,familiar,vertraut
1690,8286,faint,schwach
1691,8285,appointed,ernannt
1692,8284,height,Höhe
1693,8278,rules,Regeln
1694,8271,rank,Rang
1695,8270,origin,Herkunft
1696,8270,permitted,erlaubt
1697,8266,remains,bleibt
1698,8266,hate,Hass
1699,8257,dull,dumpf
1700,8256,whenever,wann immer
1701,8253,employed,beschäftigt
1702,8252,check,siehe
1703,8248,nevertheless,dennoch
1704,8243,wear,tragen
1705,8239,substance,Stoff
1706,8234,control,Kontrolle
1707,8232,possibly,eventuell
1708,8228,press,Presse
1709,8227,necessity,Notwendigkeit
1710,8227,wicked,verrucht
1711,8225,rooms,Räume
1712,8225,discover,entdecken
1713,8225,development,entwicklung
1714,8216,suffer,leiden
1715,8213,anger,Zorn
1716,8211,saith,sagt
1717,8197,worn,getragen
1718,8195,qui,qui
1719,8182,branches,Zweige
1720,8179,base,Basis
1721,8169,fault,Fehler
1722,8168,colonel,Oberst
1723,8168,pardon,Verzeihung
1724,8167,suggested,vorgeschlagen
1725,8167,knees,knie
1726,8165,online,online
1727,8152,chem,chem
1728,8146,cousin,Cousine
1729,8145,dozen,Dutzend
1730,8143,fields,Felder
1731,8131,variety,Vielfalt
1732,8127,akin,verwandt
1733,8125,suffered,erlitten
1734,8115,equipment,Ausrüstung
1735,8098,style,Stil
1736,8088,ha,ha
1737,8086,university,universität
1738,8073,ball,kugel
1739,8072,shop,shop
1740,8068,cover,Abdeckung
1741,8068,stock,Lager
1742,8059,theory,theorie
1743,8056,status,status
1744,8046,april,april
1745,8045,liked,gefällt
1746,8035,suit,Anzug
1747,8029,lo,lo
1748,8026,slave,Sklave
1749,8026,advice,Beratung
1750,8025,asleep,schlafend
1751,8021,permanent,permanent
1752,8021,carrying,tragen
1753,8016,prepare,vorbereiten
1754,8005,hen,hen
1755,7999,weary,müde
1756,7998,republic,republik
1757,7996,drop,fallen lassen
1758,7987,crossed,gekreuzt
1759,7976,retrieved,abgerufen
1760,7975,roof,Dach
1761,7974,expressed,ausgedrückt
1762,7966,calm,ruhig
1763,7963,august,august
1764,7962,aware,bewusst
1765,7957,requirements,anforderungen
1766,7954,minds,gedanken
1767,7951,constitution,verfassung
1768,7950,attached,beigefügt
1769,7943,fully,vollständig
1770,7937,nearer,Näher
1771,7933,bitter,bitter
1772,7931,frequently,häufig
1773,7930,apparently,scheinbar
1774,7927,add,hinzufügen
1775,7912,socrates,sokrates
1776,7912,numbers,Zahlen
1777,7909,season,Saison
1778,7908,instantly,sofort
1779,7905,italy,italien
1780,7900,billion,Milliarden
1781,7899,commanded,befohlen
1782,7892,extraordinary,außergewöhnlich
1783,7890,calling,Aufruf
1784,7885,fees,gebühren
1785,7879,credit,Kredit
1786,7860,seated,sitzend
1787,7860,editions,Ausgaben
1788,7859,smiling,lächelnd
1789,7858,local,lokal
1790,7855,anywhere,überall
1791,7854,countenance,Blick
1792,7850,host,Gastgeber
1793,7846,proof,Beweis
1794,7838,band,Band
1795,7836,actually,eigentlich
1796,7834,wants,will
1797,7831,poet,Dichter
1798,7829,task,Aufgabe
1799,7812,equally,gleich
1800,7805,farther,weiter
1801,7800,lovely,schön
1802,7799,succeeded,gelungen
1803,7793,economic,wirtschaftlich
1804,7788,european,europäisch
1805,7785,chaucer,chaucer
1806,7765,fled,geflohen
1807,7753,cup,tasse
1808,7746,worst,schlimmste
1809,7744,fat,fett
1810,7740,sheep,Schaf
1811,7737,larger,größer
1812,7736,cloud,Wolke
1813,7735,increased,erhöht
1814,7734,providing,Bereitstellung von
1815,7710,constant,konstant
1816,7705,advance,vorab
1817,7695,hotel,Hotel
1818,7690,hidden,versteckt
1819,7690,ceased,eingestellt
1820,7670,francs,Franken
1821,7669,supper,abendessen
1822,7662,playing,spielen
1823,7652,occurred,aufgetreten
1824,7649,creating,erstellen
1825,7648,bishop,Läufer
1826,7638,hide,verbergen
1827,7638,dying,sterbend
1828,7637,blessed,gesegnet
1829,7633,january,januar
1830,7628,interested,interessiert
1831,7628,firm,fest
1832,7621,printed,gedruckt
1833,7619,committed,verpflichtet
1834,7617,buried,begraben
1835,7615,struggle,Kampf
1836,7612,grey,grau
1837,7610,becomes,wird
1838,7598,message,Nachricht
1839,7597,affection,Zuneigung
1840,7597,december,dezember
1841,7596,principle,prinzip
1842,7594,understanding,verstehen
1843,7593,divided,geteilt
1844,7593,absence,abwesenheit
1845,7593,refused,abgelehnt
1846,7592,hopes,Hoffnungen
1847,7587,plants,Pflanzen
