,counts,words,translations
1162,10909,building,gebäude
1163,10891,gives,gibt
1164,10882,situation,lage
1165,10871,ones,die
1166,10857,holding,halten
1167,10856,declared,erklärt
1168,10853,conduct,verhalten
1169,10845,stream,strom
1170,10844,color,farbe
1171,10842,coat,mantel
1172,10833,heat,wärme
1173,10817,comply,entsprechen
1174,10810,union,gewerkschaft
1175,10799,thick,dick
1176,10789,legs,beine
1177,10757,fate,schicksal
1178,10750,forgotten,vergessen
1179,10710,appears,erscheint
1180,10709,sides,seiten
1181,10705,consider,betrachten
1182,10694,enemies,feinde
1183,10686,particularly,besonders
1184,10683,judgment,urteil
1185,10680,smiled,lächelte
1186,10678,foreign,fremd
1187,10672,i've,ich habe
1188,10669,collection,sammlung
1189,10662,possessed,besessen
1190,10660,address,adresse
1191,10657,rule,regel
1192,10632,faces,gesichter
1193,10603,streets,straßen
1194,10602,nations,nationen
1195,10593,pity,mitleid
1196,10592,german,deutsch
1197,10574,valley,tal
1198,10573,virtue,tugend
1199,10563,animals,tiere
1200,10557,branch,zweigstelle
1201,10555,obtain,erhalten
1202,10539,shadow,schatten
1203,10536,shoulders,schultern
1204,10529,affairs,angelegenheiten
1205,10524,hung,aufgehängt
1206,10517,grow,wachsen
1207,10514,british,britisch
1208,10494,prove,beweisen
1209,10491,chamber,kammer
1210,10490,nine,neun
1211,10483,spirits,geister
1212,10467,dare,wagen
1213,10461,male,männlich
1214,10453,type,typ
1215,10448,noise,lärm
1216,10409,fingers,finger
1217,10402,council,rat
1218,10400,nobody,niemand
1219,10388,thin,dünn
1220,10379,listen,hören
1221,10370,ships,schiffe
1222,10360,shame,schämen
1223,10356,taste,schmecken
1224,10354,kingdom,königreich
1225,10347,tall,groß
1226,10313,wisdom,weisheit
1227,10309,pieces,stücke
1228,10293,priest,priester
1229,10292,clearly,eindeutig
1230,10291,confidence,vertrauen
1231,10282,caused,verursacht
1232,10271,liberty,freiheit
1233,10265,mad,verrückt
1234,10254,author,autor
1235,10246,stars,sterne
1236,10236,hearts,herzen
1237,10233,powers,kräfte
1238,10218,library,bibliothek
1239,10217,area,bereich
1240,10214,oil,öl
1241,10206,talked,gesprochen
1242,10190,measure,maßnahme
1243,10164,ordinary,normal
1244,10159,additional,zusätzlich
1245,10154,alive,lebendig
1246,10152,questions,fragen
1247,10138,mercy,barmherzigkeit
1248,10135,waited,gewartet
1249,10130,thine,deine
1250,10093,pointed,spitz
1251,10089,pure,rein
1252,10082,beat,schlagen
1253,10079,princess,fürstin
1254,10076,religious,religiös
1255,10073,grown,gewachsen
1256,10059,otherwise,sonst
1257,10050,angry,wütend
1258,10046,title,titel
1259,10043,walking,laufen
1260,10037,mass,masse
1261,10032,sought,gesucht
1262,10022,difference,unterschied
1263,10019,inside,innen
1264,10007,smoke,rauch
1265,10002,progress,fortschritt
1266,10002,twice,zweimal
1267,9989,advantage,vorteil
1268,9987,he's,er ist
1269,9983,kings,könige
1270,9974,there's,da ist
1271,9973,stage,bühne
1272,9970,numerous,zahlreich
1273,9964,vast,riesig
1274,9962,station,bahnhof
1275,9952,sufficient,ausreichend
1276,9949,process,prozess
1277,9945,current,aktuell
1278,9943,sing,singen
1279,9941,prison,gefängnis
1280,9931,double,doppelt
1281,9929,brave,tapfer
1282,9925,weak,schwach
1283,9921,finished,fertig
1284,9921,square,quadrat
1285,9917,edge,rand
1286,9917,carriage,wagen
1287,9914,teeth,zähne
1288,9903,proved,geprüft
1289,9898,empty,leer
1290,9892,produce,produzieren
1291,9876,sentence,satz
1292,9855,lake,see
1293,9851,mistress,herrin
1294,9842,comfort,komfort
1295,9842,size,größe
1296,9836,agreed,vereinbart
1297,9835,bell,glocke
1298,9832,expect,erwarten
1299,9826,active,aktiv
1300,9823,growing,wachsend
1301,9818,castle,burg
1302,9818,divine,göttlich
1303,9812,forced,gezwungen
1304,9794,loud,laut
1305,9794,posted,gepostet
1306,9789,decided,beschlossen
1307,9774,officer,offizier
1308,9770,islands,inseln
1309,9763,crown,krone
1310,9754,upper,obere
1311,9751,july,juli
1312,9745,bent,gebogen
1313,9737,hearing,hören
1314,9737,dollars,dollar
1315,9732,fruit,obst
1316,9711,direct,direkt
1317,9710,obtained,erhalten
1318,9698,method,methode
1319,9691,brain,gehirn
1320,9680,remembered,erinnerte
1321,9679,motion,bewegung
1322,9675,bold,fett
1323,9671,engaged,engagiert
1324,9670,prevent,verhindern
1325,9665,conditions,bedingungen
1326,9659,coast,küste
1327,9631,feelings,gefühle
1328,9630,excellent,ausgezeichnet
1329,9616,civil,zivil
1330,9615,fashion,mode
1331,9614,opening,eröffnung
1332,9613,extent,umfang
1333,9602,ere,er
1334,9601,education,bildung
1335,9592,weather,wetter
1336,9592,evidence,beweise
1337,9581,midst,inmitten
1338,9580,orders,aufträge
1339,9570,empire,reich
1340,9566,established,gegründet
1341,9561,speed,geschwindigkeit
1342,9551,practice,praxis
1343,9545,sorrow,kummer
1344,9540,skin,haut
1345,9535,shown,gezeigt
1346,9526,played,gespielt
1347,9520,described,beschrieben
1348,9517,choose,wählen
1349,9517,explanation,erklärung
1350,9515,unknown,unbekannt
1351,9507,cities,städte
1352,9506,instance,instanz
1353,9504,explained,erklärt
1354,9499,quarter,quartal
1355,9487,occupied,besetzt
1356,9479,thrown,geworfen
1357,9478,throughout,durchgehend
1358,9466,surprised,überrascht
1359,9465,touched,berührt
1360,9461,waters,wasser
1361,9458,dressed,bekleidet
1362,9448,bill,rechnung
1363,9429,shape,form
1364,9415,dust,staub
1365,9413,anxious,ängstlich
1366,9412,welcome,willkommen
1367,9409,hills,hügel
1368,9380,replacement,ersatz
1369,9376,distant,entfernt
1370,9374,police,polizei
1371,9372,won't,will nicht
1372,9371,drive,fahren
1373,9356,created,erstellt
1374,9352,interesting,interessant
1375,9350,destroy,zerstören
1376,9345,moving,bewegen
1377,9329,guess,erraten
1378,9328,delight,freude
1379,9328,obliged,verpflichtet
1380,9325,settled,niedergelassen
1381,9313,forces,kräfte
1382,9311,officers,offiziere
1383,9300,maid,dienstmädchen
1384,9298,nose,nase
1385,9296,slow,langsam
1386,9295,gathered,versammelt
1387,9270,carefully,sorgfältig
1388,9268,windows,fenster
1389,9267,distributed,verteilt
1390,9267,loose,lose
1391,9266,companion,begleiter
1392,9263,flight,flug
1393,9241,claim,anspruch
1394,9225,greek,griechisch
1395,9222,worked,gearbeitet
1396,9222,greatly,sehr
1397,9219,rode,ritt
1398,9215,salt,salz
1399,9206,applied,angewandt
1400,9191,points,punkte
1401,9189,telling,erzählen
1402,9181,soldier,soldat
1403,9179,stones,steine
1404,9177,throw,werfen
1405,9167,western,westlich
1406,9156,wealth,reichtum
1407,9151,tired,müde
1408,9143,peculiar,eigenartig
1409,9142,vessel,gefäß
1410,9126,habit,gewohnheit
1411,9118,parties,parteien
1412,9111,term,begriff
1413,9109,bodies,körper
1414,9095,car,auto
1415,9094,compliance,einhaltung
1416,9084,lifted,geliftet
1417,9076,results,ergebnisse
1418,9058,evidently,offenbar
1419,9054,finding,finden
1420,9049,express,ausdrücklich
1421,9049,intended,beabsichtigt
1422,9047,hurt,verletzen
1423,9044,crime,verbrechen
1424,9040,altogether,insgesamt
1425,9036,whispered,flüsterte
1426,9033,weeks,wochen
1427,9019,slight,leicht
1428,9016,remarked,bemerkt
1429,9013,promised,versprochen
1430,9005,mentioned,erwähnt
1431,8953,importance,bedeutung
1432,8940,everybody,alle
1433,8940,burst,geplatzt
1434,8931,price,preis
1435,8925,immediate,sofort
1436,8920,principal,auftraggeber
1437,8918,powerful,mächtig
1438,8906,plant,anlage
1439,8898,events,ereignisse
1440,8898,bridge,brücke
1441,8894,quietly,leise
1442,8892,you're,du bist
1443,8876,accept,akzeptieren
1444,8876,swift,flink
1445,8874,highest,höchste
1446,8867,based,basiert
1447,8866,truly,wirklich
1448,8816,tea,tee
1449,8812,included,enthalten
1450,8798,report,bericht
1451,8797,capable,fähig
1452,8784,putting,setzen
1453,8781,served,serviert
1454,8774,taught,unterrichtet
1455,8770,doors,türen
1456,8770,bearing,lager
1457,8767,pounds,pfund
1458,8760,woods,holz
1459,8748,member,mitglied
1460,8744,wore,verschlissen
1461,8743,bore,bohren
1462,8736,catch,fangen
1463,8735,bare,blank
1464,8731,temple,bügel
1465,8729,strike,schlagen
1466,8729,grief,kummer
1467,8727,pair,paar
1468,8727,majesty,majestät
1469,8726,approach,nähern sich
1470,8726,watching,beobachten
1471,8724,attack,angreifen
1472,8721,naturally,natürlich
1473,8718,praise,loben
1474,8706,papers,papiere
1475,8687,file,datei
1476,8686,production,produktion
1477,8685,damages,schäden
1478,8681,dangerous,gefährlich
1479,8676,imagine,vorstellen
1480,8671,listened,zugehört
1481,8671,daily,täglich
1482,8663,regarded,betrachtet
1483,8648,leading,führend
1484,8631,cattle,vieh
1485,8628,facts,fakten
1486,8619,troops,truppen
1487,8615,site,website
1488,8608,containing,mit
1489,8601,freedom,freiheit
1490,8597,distinguished,ausgezeichnet
1491,8596,cap,mütze
1492,8595,located,befindet
1493,8589,ride,fahrt
1494,8584,ordered,bestellt
1495,8581,article,artikel
1496,8577,huge,riesig
1497,8568,rough,rau
1498,8554,storm,sturm
1499,8549,breakfast,frühstück
1500,8541,clock,uhr
1501,8535,major,große
1502,8526,goods,waren
1503,8525,satisfied,zufrieden
1504,8516,circle,kreis
1505,8515,advanced,erweiterte
1506,8513,content,inhalt
1507,8501,saved,gespeichert
1508,8498,flower,blume
1509,8491,laughing,lachend
1510,8487,presented,präsentiert
1511,8486,formerly,früher
1512,8484,amount,menge
1513,8483,level,ebene
1514,8474,bow,bogen
1515,8473,remarkable,bemerkenswert
1516,8466,june,juni
1517,8459,famous,berühmt
1518,8448,noticed,bemerkt
1519,8448,angel,engel
1520,8438,clean,sauber
1521,8432,failed,gescheitert
1522,8431,contrary,gegensätzlich
1523,8424,cruel,grausam
1524,8409,happen,geschehen
1525,8405,request,anfrage
1526,8404,nice,nett
1527,8397,star,stern
1528,8395,handsome,hübsch
1529,8394,lest,am wenigsten
1530,8389,sacred,heilig
1531,8388,explain,erklären
1532,8381,seized,beschlagnahmt
1533,8377,popular,beliebt
1534,8372,burning,brennend
1535,8371,buy,kaufen
1536,8368,falling,fallen
1537,8365,wings,flügel
1538,8358,meat,fleisch
1539,8355,driven,getrieben
1540,8352,flat,flach
1541,8348,tale,märchen
1542,8330,services,dienstleistungen
1543,8324,hell,hölle
1544,8312,secure,sicher
1545,8300,tender,angebot
1546,8299,intellectual,intellektuell
1547,8291,familiar,vertraut
1548,8286,faint,schwach
1549,8285,appointed,ernannt
1550,8284,height,höhe
1551,8278,rules,regeln
1552,8271,rank,rang
1553,8270,origin,herkunft
1554,8270,permitted,erlaubt
1555,8266,remains,bleibt
1556,8266,hate,hass
1557,8257,dull,dumpf
1558,8256,whenever,wann immer
1559,8253,employed,beschäftigt
1560,8252,check,siehe
1561,8248,nevertheless,dennoch
1562,8243,wear,tragen
1563,8239,substance,stoff
1564,8234,control,kontrolle
1565,8232,possibly,eventuell
1566,8228,press,presse
1567,8227,necessity,notwendigkeit
1568,8227,wicked,verrucht
1569,8225,rooms,räume
1570,8225,discover,entdecken
1571,8225,development,entwicklung
1572,8216,suffer,leiden
1573,8213,anger,zorn
1574,8211,saith,sagt
1575,8197,worn,getragen
1576,8182,branches,zweige
1577,8179,base,basis
1578,8169,fault,fehler
1579,8168,colonel,oberst
1580,8168,pardon,verzeihung
1581,8167,suggested,vorgeschlagen
1582,8167,knees,knie
1583,8146,cousin,cousine
1584,8145,dozen,dutzend
1585,8143,fields,felder
1586,8131,variety,vielfalt
1587,8127,akin,verwandt
1588,8125,suffered,erlitten
1589,8115,equipment,ausrüstung
1590,8098,style,stil
1591,8086,university,universität
1592,8073,ball,kugel
1593,8068,cover,abdeckung
1594,8068,stock,lager
1595,8059,theory,theorie
1596,8045,liked,gefällt
1597,8035,suit,anzug
1598,8026,slave,sklave
1599,8026,advice,beratung
1600,8025,asleep,schlafend
1601,8021,carrying,tragen
1602,8016,prepare,vorbereiten
1603,7999,weary,müde
1604,7998,republic,republik
1605,7996,drop,fallen lassen
1606,7987,crossed,gekreuzt
1607,7976,retrieved,abgerufen
1608,7975,roof,dach
1609,7974,expressed,ausgedrückt
1610,7966,calm,ruhig
1611,7962,aware,bewusst
1612,7957,requirements,anforderungen
1613,7954,minds,gedanken
1614,7951,constitution,verfassung
1615,7950,attached,beigefügt
1616,7943,fully,vollständig
1617,7937,nearer,näher
1618,7931,frequently,häufig
1619,7930,apparently,scheinbar
1620,7927,add,hinzufügen
1621,7912,socrates,sokrates
1622,7912,numbers,zahlen
1623,7909,season,saison
1624,7908,instantly,sofort
1625,7905,italy,italien
1626,7900,billion,milliarden
1627,7899,commanded,befohlen
1628,7892,extraordinary,außergewöhnlich
1629,7890,calling,aufruf
1630,7885,fees,gebühren
1631,7879,credit,kredit
1632,7860,seated,sitzend
1633,7860,editions,ausgaben
1634,7859,smiling,lächelnd
1635,7858,local,lokal
1636,7855,anywhere,überall
1637,7854,countenance,blick
1638,7850,host,gastgeber
1639,7846,proof,beweis
1640,7836,actually,eigentlich
1641,7834,wants,will
1642,7831,poet,dichter
1643,7829,task,aufgabe
1644,7812,equally,gleich
1645,7805,farther,weiter
1646,7800,lovely,schön
1647,7799,succeeded,gelungen
1648,7793,economic,wirtschaftlich
1649,7788,european,europäisch
1650,7765,fled,geflohen
1651,7753,cup,tasse
1652,7746,worst,schlimmste
1653,7744,fat,fett
1654,7740,sheep,schaf
1655,7737,larger,größer
1656,7736,cloud,wolke
1657,7735,increased,erhöht
1658,7734,providing,bereitstellung von
1659,7710,constant,konstant
1660,7705,advance,vorab
1661,7690,hidden,versteckt
1662,7690,ceased,eingestellt
1663,7670,francs,franken
1664,7669,supper,abendessen
1665,7662,playing,spielen
1666,7652,occurred,aufgetreten
1667,7649,creating,erstellen
1668,7648,bishop,läufer
1669,7638,hide,verbergen
1670,7638,dying,sterbend
1671,7637,blessed,gesegnet
1672,7633,january,januar
1673,7628,interested,interessiert
1674,7628,firm,fest
1675,7621,printed,gedruckt
1676,7619,committed,verpflichtet
1677,7617,buried,begraben
1678,7615,struggle,kampf
1679,7612,grey,grau
1680,7610,becomes,wird
1681,7598,message,nachricht
1682,7597,affection,zuneigung
1683,7597,december,dezember
1684,7596,principle,prinzip
1685,7594,understanding,verstehen
1686,7593,divided,geteilt
1687,7593,absence,abwesenheit
1688,7593,refused,abgelehnt
1689,7592,hopes,hoffnungen
1690,7587,plants,pflanzen
1691,7585,stairs,treppe
1692,7567,faithful,treu
1693,7545,throat,kehle
1694,7536,pope,papst
1695,7534,throne,thron
1696,7531,exchange,austausch
1697,7529,needed,benötigt
1698,7516,series,serie
1699,7510,souls,seelen
1700,7508,drove,gefahren
1701,7507,holder,halter
1702,7506,regular,regelmäßig
1703,7505,proceeded,fortgefahren
1704,7495,previous,vorherige
1705,7495,ended,endete
1706,7488,desert,wüste
1707,7487,guide,führer
1708,7487,completely,vollständig
1709,7476,sum,summe
1710,7473,worship,anbetung
1711,7471,flying,fliegen
1712,7470,dance,tanzen
1713,7470,governor,gouverneur
1714,7459,clouds,wolken
1715,7458,list,liste
1716,7457,fifteen,fünfzehn
1717,7453,stands,steht
1718,7449,inhabitants,einwohner
1719,7445,victory,sieg
1720,7440,sold,verkauft
1721,7439,imagination,phantasie
1722,7439,rapidly,schnell
1723,7438,demanded,gefordert
1724,7437,innocent,unschuldig
1725,7435,entire,ganz
1726,7431,choice,auswahl
1727,7423,beast,bestie
1728,7416,notes,notizen
1729,7415,busy,beschäftigt
1730,7409,corn,mais
1731,7407,rocks,felsen
1732,7403,rights,rechte
1733,7401,sounds,klingt
1734,7399,central,zentral
1735,7398,genius,genial
1736,7397,gun,waffe
1737,7389,safety,sicherheit
1738,7383,ages,alter
1739,7382,egypt,ägypten
1740,7381,prayer,gebet
1741,7379,voices,stimmen
1742,7378,hole,loch
1743,7377,despair,verzweiflung
1744,7373,relief,hilfe
1745,7366,protect,schützen
1746,7362,assistance,hilfe
1747,7360,fond,liebevoll
1748,7360,displaying,anzeigen
1749,7359,singing,singen
1750,7357,joined,verbunden
1751,7357,willing,bereitwillig
1752,7352,whence,woher
1753,7342,begun,begonnen
1754,7341,wound,gewunden
1755,7335,gradually,allmählich
1756,7334,moreover,außerdem
1757,7333,couple,paar
1758,7332,key,taste
1759,7328,kiss,küssen
1760,7321,genus,gattung
1761,7317,moments,momente
1762,7307,dignity,würde
1763,7302,fought,gekämpft
1764,7301,dreams,träume
1765,7281,economy,wirtschaft
1766,7276,conscience,gewissen
1767,7273,yesterday,gestern
1768,7269,pulled,gezogen
1769,7262,print,drucken
1770,7251,october,oktober
1771,7251,subjects,themen
1772,7250,paying,zahlen
1773,7250,dreadful,furchtbar
1774,7250,satisfaction,zufriedenheit
1775,7228,needs,braucht
1776,7226,dim,dumm
1777,7225,indians,inder
1778,7224,witness,zeuge
1779,7221,superior,überlegen
1780,7212,fourth,vierte
1781,7211,bought,gekauft
1782,7211,anybody,jemand
1783,7203,wit,mit
1784,7199,admitted,zugelassen
1785,7192,impression,eindruck
1786,7192,harm,schaden
1787,7191,gain,gewinn
1788,7182,armed,bewaffnet
1789,7178,pour,gießen
1790,7174,sacrifice,opfern
1791,7171,precious,wertvoll
1792,7169,slightly,leicht
1793,7166,belief,glaube
1794,7163,affair,angelegenheit
1795,7147,copying,kopieren
1796,7146,demand,nachfrage
1797,7144,desired,gewünscht
1798,7144,alas,leider
1799,7130,stories,geschichten
1800,7130,kitchen,küche
1801,7126,mail,e-mail
1802,7121,sooner,früher
1803,7120,contain,enthalten
1804,7110,features,merkmale
1805,7109,flag,flagge
1806,7109,manners,umgangsformen
1807,7102,fighting,kämpfen
1808,7087,resolved,aufgelöst
1809,7084,inquired,erkundigt
1810,7082,lover,liebhaber
1811,7081,ease,erleichtern
1812,7073,dogs,hunde
1813,7063,interests,interessen
1814,7061,kindly,freundlicherweise
1815,7055,fail,scheitern
1816,7053,escaped,entkommen
1817,7049,donate,spenden
1818,7048,energy,energie
1819,7045,actual,aktuell
1820,7043,savage,wilde
